,Name,Address,Phone_Number,Zip_Code,Latitude,Longitude,Neighborhood
255,Pho Lily,5100 N Broadway St ,773-754-8057,60640,41.9748224,-87.6601938,Uptown
256,Pho Viet,4941 N Broadway St ,773-769-1284,60640,41.9727968,-87.6594222,Uptown
257,Lc Pho,2739 W Lawrence Ave ,872-208-7606,60625,41.9683431,-87.6978235,Lincoln Square
258,Pho Xua Restaurant,1020 W Argyle St ,773-271-9828,60640,41.9734982,-87.6557934,Uptown
259,Pho Hoa,4925 N Broadway St ,773-293-6965,60640,41.9723285,-87.6591153,Uptown
260,Big Pho Inc,3737 W Lawrence Ave ,773-478-8282,60625,41.9680505,-87.7222307,Albany Park
261,Pho And I,2932 N Broadway St ,773-549-5700,60657,39.8094248,-86.14621439999999,Mapleton - Fall Creek
262,Pho Xe Lua,1021 W Argyle St ,773-275-7512,60640,41.9731689,-87.6559958,Uptown
263,Pho Tau Bay,1010 W Argyle St ,773-878-8820,60640,41.9734158,-87.6557017,Uptown
264,Pho Xe Tank Restaurant,4953 N Broadway St ,773-878-2253,60640,41.973133,-87.65943089999999,Uptown
265,Van Phat Chinese Restaurant,2750 N Kimball Ave ,773-342-5222,60647,41.9316503,-87.71259529999999,Logan Square
266,Crazy Pot Restaurant,2002 S Wentworth Ave ,312-225-8892,60616,41.8550738,-87.6321316,Armour Square
267,Fung's Chop Suey,1400 E 47th St,773-924-2328,60653,41.8102825,-87.59221219999999,Kenwood
268,New Happy Chop Suey,3901 S California Ave ,773-927-9228,60632,41.8226398,-87.6944546,Brighton Park
269,Chop Suey Kitchen,5353 W Madison St ,773-379-0311,60644,41.8801169,-87.75969620000001,Austin
270,Ming Chop Suey,7114 S Yates Blvd ,773-752-6588,60649,41.7657405,-87.5666885,South Shore
271,New China Chop Suey,5751 W Division St ,773-626-6084,60651,41.9017512,-87.7699914,Austin
272,1 Chop Suey,7342 S Stony Island Ave ,773-643-3888,60649,41.7611385,-87.5867516,Grand Crossing
273,NO1 Chop Suey,1907 W 87th St ,773-881-0808,60620,41.7353099,-87.6706153,Gresham
274,1st Chop Suey,5845 S Archer Ave ,773-767-0060,60638,41.79551499999999,-87.76169829999999,Garfield Ridge
275,1 Chop Suey,2308 E State St ,708-868-9668,60633,42.2672481,-89.05783199999999,Rockford
276,King's Chop Suey,4635 W 63rd St ,773-838-1238,60629,41.7782274,-87.73884559999999,Clearing
277,Chop Suey Huang,5202 N Lincoln Ave ,773-561-8888,60625,41.9761263,-87.6927518,Lincoln Square
278,Oriental Chop Suey,1820 W 95th St ,773-779-3979,60643,41.7213414,-87.66909369999999,Beverly
279,Kams Chop Suey,1 E 83rd St ,773-994-8807,60619,40.779493,-73.9615201,Manhattan
280,Chop Suey Loh,3825 S Archer Ave ,773-523-3951,60632,41.8238723,-87.687908,Brighton Park
281,Hoe Toy Chop Suey,8559 S Stony Island Ave ,773-768-8557,60617,41.7388919,-87.5849569,Stoney Island Park
282,Number 1 Chop Suey,4307 W Irving Park Rd ,773-725-1199,60641,41.9531909,-87.73587669999999,Old Irving Park
283,Wayne Moy Chop Suey,6101 W 63rd St ,773-586-0450,60638,41.7775739,-87.7741233,Clearing
284,Sky Chop Suey,8616 S Kedzie Ave ,773-778-6970,60652,41.7367362,-87.702602,Ashburn
285,Chop Suey Express,5200 S Pulaski Rd ,773-735-3787,60632,41.7992328,-87.7241653,West Elsdon
286,1 Chop Suey,2550 W Addison St ,773-883-8808,60618,41.9474546,-87.6925482,North Center
287,Elaine's Chop Suey,4512 S Damen Ave ,773-927-4801,60609,41.81104819999999,-87.67624459999999,Back of the Yards
288,King's Chop Suey,4739 W 63rd St ,773-838-1238,60629,41.77820759999999,-87.7411578,Clearing
289,Lee's Chop Suey,2415 W Diversey Ave ,773-342-7050,60647,41.9319953,-87.6886588,Logan Square
290,Garden Chop Suey,609 E 79th St ,773-488-2311,60619,41.75085190000001,-87.6096317,Chatham
291,Hua's Chop Suey Express,3014 E 91st St ,773-375-1800,60617,41.7302569,-87.5506139,South Chicago
292,New Chop Suey,9119 S Commercial Ave ,773-978-1583,60617,41.7294454,-87.5508456,South Chicago
293,71st Chop Suey,510 E 71st St ,773-488-5488,60619,41.7658931,-87.61236219999999,Greater Grand Crossing
