,Name,Address,Phone_Number,Zip_Code,Latitude,Longitude,Neighborhood
268,Starbucks,70 W Madison St ,312-357-0927,60602,41.8822512,-87.6301653,Chicago Loop
269,Starbucks,3184 N Clark St ,773-935-9270,60657,41.9398723,-87.6507604,Lake View
270,Starbucks,2543 N California Ave ,773-772-9357,60647,41.9279713,-87.69738,Logan Square
271,Starbucks,6738 N Sheridan Rd ,773-743-0417,60626,42.0047511,-87.6612341,Rogers Park
272,Starbucks,600 W Lake St ,312-575-0221,60661,41.8859504,-87.643005,West Loop
273,Starbucks,515 N State St ,312-836-0351,60654,41.8914248,-87.6273701,River North
274,Starbucks,1588 N Milwaukee Ave ,773-862-0249,60622,41.910317,-87.677615,West Town
275,Starbucks,3640 N Western Ave ,773-935-9086,60618,41.9479289,-87.6886363,North Center
276,Starbucks,111 E Chestnut St ,312-642-3971,60611,41.8979834,-87.6253703,Streeterville
277,Starbucks,414 N Orleans St ,312-467-1173,60654,41.8896518,-87.6374245,River North
278,Starbucks,1157 W Wrightwood Ave ,773-528-3149,60614,41.92875,-87.6583974,Sheffield & DePaul
279,Starbucks Coffee,564 W Randolph St ,312-612-5465,60661,41.8847094,-87.6423523,West Loop
280,Starbucks Coffee,222 Merchandise Mart Plz ,312-661-0443,60654,41.8884096,-87.6354498,River North
281,Starbucks Coffee,2301 S Lake Shore Dr ,312-791-7252,60616,41.8526229,-87.61195769999999,Near South Side
282,Starbucks Coffee,116 S Halsted St ,312-226-3658,60661,41.8800609,-87.6475391,West Loop
283,Starbucks Coffee,1002 W Diversey Pkwy ,773-665-1888,60614,41.9328853,-87.6541799,Lake View
284,Starbucks Coffee,200 N Jefferson St ,312-575-0221,60661,41.8860388,-87.6431929,Chicago
285,Starbucks Coffee,151 E Randolph St ,312-297-0929,60601,41.8843757,-87.6247358,Chicago Loop
286,Starbucks Coffee,6623 N Damen Ave ,773-681-9171,60645,42.0023839,-87.6797358,West Ridge
287,Starbucks Coffee,160 W 87th St ,773-651-7623,60620,40.7877872,-73.97370529999999,Manhattan
288,Starbucks Coffee,1001 W Madison St ,312-421-7073,60607,41.8814589,-87.6526969,West Loop
289,Starbucks Coffee,6520 S Cicero Ave ,708-728-6505,60638,41.7739501,-87.7445765,Chicago
290,Starbucks Coffee,255 E Grand Ave ,312-279-1305,60611,41.8915948,-87.62072049999999,Streeterville
291,Starbucks Coffee,1154 S Clark St ,312-212-6300,60605,41.8681604,-87.63113510000001,Chicago Loop
292,Starbucks Coffee,6312 N Nagle Ave ,773-774-6006,60646,41.9961627,-87.7884765,Norwood Park
293,Starbucks Coffee,21 S Clark St ,312-732-4525,60603,41.88172429999999,-87.6302989,Chicago Loop
294,Starbucks Coffee,3549 N Sheffield Ave ,773-327-5096,60657,41.9469419,-87.6540309,Lake View
295,Starbucks Coffee,3358 N Broadway St ,773-528-0343,60657,41.9435603,-87.6451189,Lake View East
296,Starbucks Coffee,4446 N Broadway St ,773-596-2376,60640,41.9632361,-87.65642489999999,Uptown
297,Starbucks Coffee,1 E Delaware Pl ,312-274-9549,60611,41.898914,-87.62797599999999,Rush & Division
298,Starbucks Coffee,166 W Van Buren St ,312-566-0792,60605,41.8771961,-87.6331933,Chicago Loop
299,Starbucks Coffee,2529 N Clark St ,773-296-0898,60614,41.9286484,-87.6421441,Lincoln Park
300,Starbucks Coffee,2112 W Peterson Ave ,773-761-3001,60659,41.991291,-87.6823108,West Ridge
301,Starbucks Coffee,2550 N Clybourn Ave ,773-935-5777,60614,41.92733440000001,-87.6746008,Lincoln Park
302,Starbucks Coffee,2656 N Elston Ave ,773-252-1994,60647,41.928476,-87.6850778,Bucktown
303,Starbucks Coffee,6009 N Broadway St ,773-769-2300,60660,41.9911446,-87.6598109,Edgewater
304,Starbucks Coffee,2754 N Clark St ,773-880-5172,60614,41.9326746,-87.64514799999999,Lincoln Park
305,Starbucks Coffee,130 S Canal St ,312-756-9087,60606,41.87963999999999,-87.640368,West Loop
306,Starbucks Coffee,111 N State St ,312-781-4400,60602,41.8838936,-87.6273976,Chicago Loop
307,Starbucks Coffee,959 W Fullerton Ave ,773-248-0049,60614,41.9252019,-87.6533791,Sheffield & DePaul
308,Starbucks Coffee,1830 W Fullerton Ave ,773-248-0602,60614,41.9266337,-87.6740639,Lincoln Park
309,Starbucks Coffee,1500 E 53rd St ,773-324-1241,60615,41.7998079,-87.5888552,Hyde Park
310,Starbucks Coffee,2019 W Chicago,773-799-9000,60622,41.89563769999999,-87.6778221,West Town
311,Starbucks Coffee,351 W Hubbard St ,312-467-1173,60654,41.8896639,-87.637483,River North
312,Starbucks Coffee,35 W Wacker Dr ,312-541-8317,60601,41.8865829,-87.6291883,Chicago Loop
313,Starbucks Coffee,8500 W Bryn Mawr Ave ,773-329-2834,60631,41.9831511,-87.8409313,O'Hare
314,Starbucks Coffee,4600 N Magnolia Ave ,773-506-4280,60640,41.9655204,-87.66146529999999,Sheridan Park
315,Starbucks Coffee,5233 N Lincoln Ave ,773-442-1158,60625,41.9768045,-87.6922599,Lincoln Square
316,Starbucks Coffee,3506 S State St ,773-536-3126,60609,41.8307628,-87.62686769999999,Park Boulevard
317,Starbucks Coffee,328 N Desplaines St ,312-339-2780,60661,41.887813,-87.6445531,West Loop
318,Starbucks Coffee,131 S Dearborn St ,312-977-0018,60603,41.8799899,-87.6288094,Chicago Loop
319,Starbucks Coffee,17 E Monroe St Lbby 10 ,312-332-0248,60603,41.8803066,-87.6267388,Chicago Loop
320,Starbucks Coffee,1340 S Canal St ,312-850-3915,60607,41.8639944,-87.6397681,Near West Side
321,Starbucks Coffee,2939 W Addison St ,773-604-7680,60618,41.945392,-87.70216500000001,Avondale
322,Starbucks Coffee,3145 S Ashland Ave ,773-247-2633,60608,41.8365505,-87.6637921,McKinley Park
323,Starbucks Coffee,4747 N Harlem Ave ,708-402-0974,60706,41.967134,-87.8057458,Harwood Heights
324,Starbucks Coffee,100 W 100th St ,312-240-1602,60607,40.7954774,-73.965616,Manhattan
325,Starbucks Coffee,3359 N Southport Ave ,773-975-2071,60657,41.9433064,-87.6636023,Lake View
326,Starbucks Coffee,1763 W Howard St ,773-761-7022,60626,42.0176278,-87.6745096,Rogers Park
327,Starbucks Coffee,11840 S Marshfield Ave ,773-396-5506,60643,41.6785529,-87.6652055,South Side
328,Starbucks Coffee,300 E Randolph St ,312-233-0012,60601,41.8848897,-87.6195448,Chicago Loop
329,Starbucks Coffee,108 W Germania Pl ,312-337-6481,60610,41.9105712,-87.6322234,Near North Side
330,Starbucks Coffee,202 N Michigan Ave ,312-541-1313,60601,41.886099,-87.6248853,Chicago Loop
331,Starbucks Coffee,4557 N Lincoln Ave ,773-878-5609,60625,41.9647028,-87.6857081,Lincoln Square
332,Starbucks Coffee,1940 W 33rd St ,773-843-9121,60608,41.83615930000001,-87.6743175,McKinley Park
333,Starbucks Coffee,550 W Van Buren St,312-431-0226,60607,41.8769783,-87.64154189999999,West Loop
334,Starbucks Coffee,540 N Michigan Ave ,312-836-0100,60611,41.8922946,-87.6245768,River North
335,Starbucks Coffee,750 N Franklin St ,312-274-0092,60654,41.8962887,-87.6359466,River North
336,Starbucks Coffee,2200 N Clybourn Ave ,773-248-0908,60614,41.9217052,-87.66473189999999,Lincoln Park
337,Starbucks Coffee,4433 S Pulaski Rd ,773-579-2120,60632,41.8124225,-87.7219205,Archer Heights
338,Starbucks Coffee,1023 W Addison St ,773-929-0945,60613,41.94702290000001,-87.6554075,Wrigleyville
339,Starbucks Coffee,4701 S Cicero Ave ,773-838-8596,60632,41.80743330000001,-87.7428462,Garfield Ridge
340,Starbucks Coffee,233 S Wacker Dr,312-559-9930,60606,41.878877,-87.6357573,Chicago Loop
341,Starbucks Coffee,1101 W Jackson Blvd ,312-279-3340,60607,41.8770351,-87.6554927,West Loop
342,Starbucks Coffee,1 N Halsted St ,312-279-8861,60661,41.8821688,-87.6469767,West Loop
343,Starbucks Coffee,30 N La Salle St,312-263-0925,60602,41.8828891,-87.63278969999999,North LaSalle Street
344,Starbucks Coffee,946 W Randolph St ,312-850-0079,60607,41.8845971,-87.65190799999999,West Loop
345,Starbucks Coffee,30 E Hubbard St ,312-329-2500,60611,41.890338,-87.6275592,River North
346,Sunrise Coffe Shop,9917 S Walden Pkwy ,773-779-4141,60643,41.7133143,-87.6675341,Beverly
347,Sweet Bean And More,1855 W Diversey Pkwy ,773-857-3100,60614,41.9321147,-87.6753341,Lincoln Park
348,Swim Café,1357 W Chicago,312-492-8600,60642,41.89598549999999,-87.661602,West Town
349,Tassili,4342 N Elston Ave ,773-685-6773,60641,41.9594959,-87.72800459999999,Old Irving Park
350,The Bagelers Coffeehouse,2461 N Lincoln Ave ,872-802-0347,60614,41.9269614,-87.65044329999999,Sheffield & DePaul
351,The Coffee Alley,1152 W Taylor St ,312-526-3873,60607,41.8696683,-87.6563182,Little Italy
352,The Coffee Shop,1135 W Sheridan Rd ,773-274-1670,60660,41.99797410000001,-87.6598257,Edgewater
353,The Common Cup,1501 W Morse Ave ,773-338-0256,60626,42.0076014,-87.6680622,Rogers Park
354,The Daily Cup Inc,1217 W Devon Ave ,773-338-5131,60660,41.9980225,-87.6613414,Edgewater
355,The Eastman Egg Company,23 N Wacker Drive ,312-384-1011,60606,41.8828493,-87.6365155,Chicago Loop
356,The Jackalope Coffee And Tea House,753 W 32nd St ,312-888-3468,60616,41.836094,-87.6457559,Bridgeport
357,The Perfect Cup,4700 N Damen Ave ,773-989-4177,60625,41.96706200000001,-87.67936809999999,Lincoln Square
358,The Sip,5301 S Hyde Park Blvd ,773-891-1789,60615,41.7994774,-87.5838469,East Hyde Park
359,Two Hearted Queen,1201 W Roscoe St ,872-802-3874,60657,41.9433295,-87.65923049999999,Lake View
360,Westons Coffee & Tap Co,4872 North Milwaukee Avenue ,708-669-7625,60630,41.9695227,-87.76259139999999,Jefferson Park
361,Whispers Coffee & Tea Inc,1031 N State St ,312-266-6422,60610,48.7461814,-122.4810072,Central Business District
362,Zoriana Candy Store,912 N Western Ave ,773-772-4281,60622,41.8980085,-87.6872161,West Town
363,Dunkin Donuts,4957 S Central Ave,773) 288-9938, 60626,41.802193,-87.7622791,Chicago
364,Dunkin Donuts,7555 N Paulina St,773-274-0204,60626,42.019131,-87.67328499999999,Rogers Park
365,Dunkin Donuts,200 E Ohio St ,312-787-9055,60611,41.8927568,-87.62252939999999,Streeterville
366,Dunkin Donuts,3310 W Addison St,773-539-8114,60618,41.9467842,-87.7106998,Irving Park
367,Dunkin Donuts,1519 W Madison St,312-226-8800,60607,41.88132179999999,-87.6652218,West Loop
368,Dunkin Donuts,4747 W 79th St,773-585-2432,60652,41.748683,-87.7407837,Ashburn
369,Dunkin Donuts,439 S Dearborn St,312-235-0332,60605,41.8758926,-87.6290583,Chicago Loop
370,Dunkin Donuts,210 S Canal St,312-382-8480,60606,41.8786578,-87.6401556,West Loop
371,Dunkin Donuts,600 S Wabash Ave,312-786-9750,60605,41.8742714,-87.626304,Chicago Loop
372,Dunkin Donuts,4851 W Belmont Ave,773-777-7589,60641,41.9386091,-87.74883729999999,Belmont Cragin
373,Dunkin Donuts,909 W Washington Blvd,312-850-3450,60607,41.8828962,-87.6501254,West Loop
374,Dunkin Donuts,9100 S Commercial Ave,773-221-3991,60617,41.729762,-87.5520236,South Chicago
375,Dunkin Donuts,6925 S Pulaski Rd,773-585-5999,60629,41.76709899999999,-87.72214869999999,West Lawn
376,Dunkin Donuts,5949 W Higgins Ave,773-202-8977,60630,41.9727612,-87.7778777,Jefferson Park
377,Dunkin Donuts,9802 S Halsted St,773-429-0101,60628,41.715549,-87.64357869999999,Washington Heights
378,Dunkin Donuts,1746 N Western Ave,773-278-0215,60647,41.9134237,-87.68776989999999,West Town
379,Dunkin Donuts,3214 W 87th St,773-776-2263,60652,41.7352481,-87.7024722,Ashburn
380,Dunkin Donuts,7578 N Western Ave,773-274-7800,60645,42.0192611,-87.6905041,West Ridge
381,Dunkin Donuts,3401 W Peterson Ave,773-267-6777,60659,41.98993660000001,-87.7143176,North Park
382,Dunkin Donuts,8753 S Stony Island Ave,773-375-2426,60617,41.7352677,-87.5849154,Calumet Heights
383,Dunkin Donuts,4245 N Milwaukee Ave,773-427-4245,60641,41.9580524,-87.7519681,Portage Park
384,Dunkin Donuts,2477 S Archer Ave,312-225-3211,60616,41.8472616,-87.6459136,Bridgeport
385,Dunkin Donuts,3347 W North Ave,773-486-7974,60647,41.90978339999999,-87.71159109999999,Humboldt Park
386,Dunkin Donuts,500 W Roosevelt Rd ,312-765-0199,60607,41.8676767,-87.6397291,Near West Side
387,Dunkin Donuts,2 N Riverside Plaza,312-707-9194,60606,41.8825947,-87.6392729,West Loop
388,Dunkin Donuts,901 W Washington Blvd,312-850-3450,60607,41.88294519999999,-87.6499193,West Loop
389,Dunkin Donuts,2640 N Narragansett Ave ,773-622-7591,60639,41.928888,-87.7873029,Belmont Cragin
390,Dunkin Donuts,1651 W Roosevelt Rd ,312-563-1377,60608,41.86639359999999,-87.6684859,Near West Side
391,Dunkin Donuts,1575 S Michigan Ave,312-447-0951,60605,41.8604273,-87.6237487,Near South Side
392,Dunkin Donuts,4821 N Kedzie Ave,773-463-2691,60625,41.9691666,-87.7080632,Albany Park
393,Dunkin Donuts,233 N Michigan Ave ,312-938-0400,60601,41.8870789,-87.6230875,Chicago Loop
394,Dunkin Donuts,4453 S Archer Ave,773-247-4499,60632,41.8122131,-87.70685069999999,Brighton Park
395,Dunkin Donuts,1015 W Lake St,312-433-9829,60607,41.8854289,-87.65278119999999,West Loop
396,Dunkin Donuts,2801 S Kedzie Ave,773-847-5930,60623,41.8406745,-87.7046759,Marshall Square
397,Dunkin Donuts,3201 W Cermak Rd,773-277-0906,60623,41.851535,-87.7055721,South Lawndale
398,Dunkin Donuts,4350 N Central Ave,773-545-7980,60634,41.9600363,-87.7674544,Portage Park
399,Dunkin Donuts,333 S State St,312-431-1024,60604,41.8773589,-87.62728969999999,Chicago Loop
400,Dunkin Donuts,1982 N Clybourn Ave,773-883-0045,60614,41.9173097,-87.6587103,Lincoln Park
401,Dunkin Donuts,27 W Lake St,312-443-1295,60601,41.8855979,-87.62902729999999,Chicago Loop
402,Dunkin Donuts,7240 W Devon Ave ,773-775-7525,60631,41.9976643,-87.80833659999999,Edison Park
403,Dunkin Donuts,5050 W Grand Ave,773-622-3373,60639,41.9167008,-87.752623,Belmont Cragin
404,Dunkin Donuts,6738 W Archer Ave,773-586-5969,60638,41.7924177,-87.79064729999999,Garfield Ridge
405,Dunkin Donuts,1954 W Peterson Ave,773-274-3939,60660,41.9910171,-87.6792114,West Ridge
406,Dunkin Donuts,947 W Fullerton Ave,773-248-6101,60614,41.9251704,-87.65289229999999,Sheffield & DePaul
407,Dunkin Donuts, Circle Center 750 ,708-296-8724,60607,0.0,0.0,N/A
408,Dunkin Donuts,5050 N Cicero Ave ,773-481-1488,60630,41.9734411,-87.7482198,Forest Glen
409,Dunkin Donuts,3214 N Kimball Ave,773-478-2828,60618,41.9399568,-87.71302829999999,Avondale
410,Dunkin Donuts,1755 W Addison St,773-248-4777,60613,41.9467441,-87.67317369999999,Lake View
411,Dunkin Donuts,7059 S Ashland Ave,773-846-4543,60636,41.765209,-87.663533,West Englewood
412,Dunkin Donuts,3039 N Central Ave,773-777-4773,60634,41.9361581,-87.7661474,Belmont Cragin
413,Dunkin Donuts,1441 W Montrose Ave,773-348-4888,60613,41.961285,-87.6663969,Lake View
414,Dunkin Donuts,166 W Washington St ,312-551-9773,60602,41.88350399999999,-87.6330593,Chicago Loop
415,Dunkin Donuts,7171 W Irving Park Rd,773-286-1668,60634,41.9524206,-87.8063395,Dunning
416,Dunkin Donuts,600 E Grand Ave,312-595-5567,60611,41.8917065,-87.6084807,Streeterville
417,Dunkin Donuts,1418 E 53rd St ,773-288-5719,60615,41.7999386,-87.5911268,Hyde Park
418,Dunkin Donuts,3200 N Clark St,773-698-8942,60657,41.94030850000001,-87.65105059999999,Lake View
419,Dunkin Donuts,5931 S Kedzie Ave,773-776-5900,60629,41.7852142,-87.70305119999999,Chicago Lawn
420,Dunkin Donuts,2800 W Lawrence Ave,773-329-5796,60625,41.96885,-87.699151,Lincoln Square
421,Dunkin Donuts,4901 S Central Ave,773-288-9938,60638,41.8033444,-87.7622646,Chicago
422,Dunkin Donuts,4113 S Pulaski Rd,773-376-1190,60632,41.8179402,-87.72340849999999,Archer Heights
423,Dunkin Donuts,970 W Pershing Rd,773-726-7167,60609,41.823854,-87.6501006,Bridgeport
424,Dunkin Donuts,5723 N California Ave,773-334-5980,60659,41.9857098,-87.6988593,Arcadia Terrace
425,Dunkin Donuts,105 W Madison St ,312-920-0823,60602,41.8818289,-87.6312275,Chicago Loop
426,Dunkin Donuts,404 N Wabash Ave,312-828-9120,60611,41.889554,-87.6268637,River North
427,Dunkin Donuts,3843 N Cicero Ave,773-545-5436,60641,41.9510246,-87.7469721,Old Irving Park
428,Dunkin Donuts,4045 W Lawrence Ave,773-427-9777,60630,41.9678918,-87.72968999999999,Albany Park
429,Dunkin Donuts,1231 S Wabash Ave,312-765-9952,60605,41.8666326,-87.62529029999999,Near South Side
430,Dunkin Donuts,1768 W Armitage Ave,708-978-7563,60622,41.9180676,-87.672214,Bucktown
431,Dunkin Donuts,4302 S Ashland Ave,773-847-3337,60609,41.815672,-87.6654733,Back of the Yards
432,Dunkin Donuts,5200 N Lincoln Ave,773-784-5070,60625,41.9759999,-87.69278919999999,Lincoln Square
433,Dunkin Donuts,6336 W North Avenue Narangansette,773-622-1881,60639,41.9682852,-87.7867711,Chicago
434,Dunkin Donuts,4644 W Diversey Ave,773-202-1940,60639,41.9319752,-87.74378089999999,Kelvyn Park
435,Dunkin Donuts,2356 W Cermak Rd,773-254-4747,60608,41.8523781,-87.6854068,Lower West Side
436,Dunkin Donuts,805 N Milwaukee Ave,312-600-9826,60642,41.896532,-87.655478,West Town
437,Dunkin Donuts,555 W Lake St,312-887-1050,60661,41.8854958,-87.6419475,West Loop
438,Dunkin Donuts,3510 S Ashland Ave,773-823-9457,60609,41.8300311,-87.66585649999999,McKinley Park
439,Dunkin Donuts,1535 W Grand Ave,312-666-3700,60642,41.8907586,-87.6667959,West Town
440,Dunkin Donuts,3359 N Harlem Ave,773-481-0385,60634,41.941521,-87.8063971,Schorsch Village
441,Dunkin Donuts,3132 W Devon Ave,773-262-4561,60659,41.9976733,-87.7084289,West Ridge
442,Dunkin Donuts,2300 N Clark St,773-915-3839,60614,41.9239858,-87.6395101,Lincoln Park
443,Dunkin Donuts,945 W Belmont Ave,773-348-1339,60657,41.9397831,-87.653391,Lake View
444,Dunkin Donuts,4547 N Broadway St ,773-784-2500,60640,41.9649712,-87.6568561,Uptown
445,Dunkin Donuts,3000 N Ashland Ave,773-929-6669,60657,41.9361849,-87.6688423,Lake View
446,Dunkin Donuts,947 W Addison St,773-726-7254,60613,41.9470704,-87.6538161,Lake View
447,Dunkin Donuts,626 S Clark St ,312-362-0523,60605,41.873991,-87.6308107,Chicago Loop
448,Dunkin Donuts,1927 W Fullerton Ave,773-227-0800,60614,41.9248857,-87.6769331,Bucktown
449,Dunkin Donuts,62 E Jackson Blvd,312-786-1114,60604,41.878477,-87.6256179,Chicago Loop
450,Dunkin Donuts,10 W  Ave,312-643-1224,60654,35.0881936,-80.8437885,Carmel
451,Dunkin Donuts,3427 W Diversey Ave,773-252-5600,60647,41.9316337,-87.7132207,Logan Square
452,Dunkin Donuts,201 W Lake St,312-781-9275,60606,41.885518,-87.634159,Chicago Loop
453,Dunkin Donuts,6342 N Milwaukee Ave,773-763-7181,60646,41.996077,-87.78703560000001,Norwood Park
454,Dunkin Donuts,750 S Halsted St,708-296-8724,60607,41.8719123,-87.6479531,Little Italy
455,Dunkin Donuts,6500 S Kedzie Ave,773-436-6400,60629,41.775065,-87.703321,Chicago Lawn
456,Dunkin Donuts,1743 W Lawrence Ave,773-334-0554,60640,41.9686793,-87.67300360000002,Ravenswood
457,Dunkin Donuts,5130 N Broadway St,773-878-4623,60640,41.9756169,-87.6602516,Uptown
458,Dunkin Donuts,823 N Western Ave,773-288-9196,60622,41.8963271,-87.68659099999999,West Town
459,Dunkin Donuts,1749 W 87th St,773-233-8877,60620,41.7355411,-87.66762969999999,Gresham
460,Dunkin Donuts,1753 W 87th St,773-233-8887,60620,41.7355694,-87.6675848,Gresham
461,Dunkin Donuts,6237 S Halsted St,773-783-8328,60621,41.7802308,-87.6444001,Englewood
462,Dunkin Donuts,4612 W 59th St ,773-581-7677,60629,41.7867668,-87.73842479999999,Garfield Ridge
463,Dunkin Donuts,4755 N Kimball Ave,872-241-4940,60625,41.96825210000001,-87.712958,Albany Park
464,Dunkin Donuts,75 E Washington St,312-223-0306,60602,41.8830436,-87.6251341,Chicago Loop
465,Dunkin Donuts,3481 S King Dr,312-949-1111,60616,41.8315861,-87.6149714,Douglas
466,Dunkin Donuts,333 W North Ave ,312-944-2375,60610,41.9107555,-87.6381833,Near North Side
467,Dunkin Donuts,3801 W Belmont Ave,773-539-1125,60618,41.93894,-87.72230259999999,Avondale
468,Dunkin Donuts,3001 W Belmont Ave,872-208-7610,60618,41.93922999999999,-87.70305929999999,Avondale
469,Dunkin Donuts,6200 W Belmont Ave,773-202-8799,60634,41.9387093,-87.78144309999999,Dunning
470,Dunkin Donuts,1201 N Clark St ,312-291-9270,60610,41.9041674,-87.6309337,Gold Coast
471,Dunkin Donuts,782 N Laramie Ave,773-626-2343,60644,41.89459799999999,-87.7559015,Austin
472,Dunkin Donuts,7905 S Cicero Ave,773-585-2432,60652,41.7487345,-87.7406918,Ashburn
473,Dunkin Donuts,117 S Clinton St,312-715-9828,60661,41.880001,-87.6409476,West Loop
474,Dunkin Donuts,10401 S Western Ave,773-881-3410,60643,33.9416811,-118.309368,South Los Angeles
475,Dunkin Donuts,4359 N Pulaski Rd,773-326-7085,60641,41.960658,-87.7275824,Irving Park
476,Dunkin Donuts,101 N Western Ave,312-829-0005,60612,41.8832448,-87.68567809999999,Near West Side
477,Dunkin Donuts,1345 N Pulaski Rd,773-326-7396,60651,41.90580180000001,-87.72603889999999,Humboldt Park
478,Dunkin Donuts,7850 S King Dr,773-723-1938,60619,41.7513632,-87.6154086,Greater Grand Crossing
479,Dunkin Donuts,5959 W Diversey Ave,773-745-0731,60639,41.9309215,-87.7757568,Belmont Central
480,Dunkin Donuts,3210 W 87th St,773-776-2263,60652,41.7366328,-87.70265839999999,Ashburn
481,Dunkin Donuts,205 W Randolph St ,312-641-3371,60606,41.8839253,-87.63418159999999,Chicago Loop
482,Dunkin Donuts,1234 N Halsted St,773-326-8061,60642,41.9047043,-87.6483907,Goose Island
483,Dunkin Donuts,2977 S Dearborn St,312-964-5050,60616,41.8810739,-87.62919389999999,Chicago Loop
484,Dunkin Donuts,406 S Michigan Ave,312-235-0955,60605,41.8768415,-87.6247483,Chicago Loop
485,Dunkin Donuts,4313 W Irving Park Rd,773-853-0295,60641,41.95332639999999,-87.7360262,Old Irving Park
486,Dunkin Donuts,2111 W Division St,773-772-1731,60622,41.9029491,-87.6802283,West Town
487,Dunkin Donuts,6701 S Jeffery Blvd,773-955-1985,60649,41.77313789999999,-87.57618889999999,South Shore
488,Dunkin Donuts,3528 S Leavitt St,773-847-5218,60609,41.82919769999999,-87.68081509999999,McKinley Park
489,Dunkin Donuts,2327 N Cicero Ave,773-237-1300,60639,41.9231962,-87.74593990000001,Hermosa
490,Dunkin Donuts,201 N Clark St Ste ,312-578-9008,60601,41.8860956,-87.6303958,Chicago Loop
491,Dunkin Donuts,229 W Jackson Blvd,312-987-1953,60606,41.877877,-87.6348855,Chicago Loop
492,Dunkin Donuts,205 W Wacker Dr,312-384-1930,60606,41.8864436,-87.6342963,Chicago Loop
493,Dunkin Donuts,150 W 63rd St,773-488-8833,60621,41.780218,-87.62986099999999,Englewood
494,Dunkin Donuts,2808 N Western Ave,773-697-9181,60618,41.9329116,-87.6881709,Avondale
495,Dunkin Donuts,3601 W Grand Ave,773-342-2445,60651,41.9021873,-87.7170692,Humboldt Park
496,Dunkin Donuts,6641 S Cicero Ave,773-735-4797,60638,41.7716779,-87.7416149,Clearing
497,Dunkin Donuts,2340 W 52nd St,773-436-5252,60609,41.798988,-87.68293709999999,Gage Park
498,Dunkin Donuts,825 W 47th Pl,847-414-9925,60609,0.0,0.0,N/A
499,Dunkin Donuts,5201 W Fullerton Ave,773-417-2142,60639,41.923731,-87.7565359,Hanson Park
500,Dunkin Donuts,4645 N Western Ave,773-275-5551,60625,41.9663166,-87.6884826,Lincoln Square
501,Dunkin Donuts,4649 S Cicero Ave,773-767-8662,60632,41.80798009999999,-87.74292129999999,Garfield Ridge
502,Dunkin Donuts,6 N Wabash Ave,312-384-1870,60602,41.8824379,-87.626541,Chicago Loop
503,Dunkin Donuts,2337 N Cicero Ave,773-237-1300,60639,41.92355329999999,-87.7459871,Hermosa
504,Dunkin Donuts,7921 S Western Ave,773-424-4772,60620,41.7494462,-87.6825751,Ashburn
505,Dunkin Donuts,4867 N Milwaukee Ave,773-202-0988,60630,41.9689927,-87.7614988,Jefferson Park
506,Dunkin Donuts,309 W  Ave Apt 1,312-944-8828,60654,47.6311001,-122.3613048,West Lee Street
507,Dunkin Donuts,39 W Jackson Blvd,312-939-3133,60604,41.8780564,-87.6291055,Chicago Loop
508,Dunkin Donuts,5000 W Irving Park Rd,773-545-0515,60641,41.9536884,-87.7525108,Portage Park
509,Dunkin Donuts,6408 W Irving Park Rd,773-545-9875,60634,41.9538334,-87.78709049999999,Dunning
510,Dunkin Donuts,1909 N Western Ave,773-486-9820,60647,41.9158641,-87.6869072,Logan Square
511,Dunkin Donuts,211 W Adams St ,312-750-0887,60606,41.8790196,-87.6344926,Chicago Loop
512,Dunkin Donuts,201 W Madison St ,312-857-1000,60606,41.8817359,-87.63408,Chicago Loop
513,Dunkin Donuts,1659 W 18th St,312-846-6141,60608,41.85756110000001,-87.668402,Lower West Side
514,Dunkin Donuts,1127 W Bryn Mawr Ave,773-561-3315,60660,41.9834677,-87.65905889999999,Edgewater
515,Dunkin Donuts,8145 S Pulaski Rd,708-275-6166,60652,41.7446061,-87.72148380000002,Ashburn
516,Dunkin Donuts,1614 W 59th St,773-925-4088,60636,41.7874978,-87.6651833,West Englewood
517,Dunkin Donuts,207 W 79th St,773-994-4824,60620,40.783522,-73.97882720000001,Manhattan
518,Dunkin Donuts,1465 W 95th St,773-941-8586,60643,41.7210246,-87.6601745,Washington Heights
519,Dunkin Donuts,5600 Mannheim Rd,773-462-1051,60666,41.9779842,-87.9064863,O'Hare
520,Dunkin Donuts,1244 N Ashland Ave,773-227-0890,60622,41.9051403,-87.667756,West Town
521,Dunkin Donuts,3949 N Broadway St,773-296-6332,60613,41.9541985,-87.6501167,Lake View
522,Dunkin Donuts,1713 W Polk St,312-733-1950,60612,41.8715425,-87.6695537,Near West Side
523,Dunkin Donuts,800 N Kedzie Ave ,773-265-5940,60651,41.8966026,-87.70793809999999,Humboldt Park
524,Dunkin Donuts,2805 W Division St,773-235-9928,60622,41.9026271,-87.69730369999999,West Town
525,Dunkin Donuts,2035 N Pulaski Rd,773-697-3233,60639,41.9183359,-87.7263812,Hermosa
526,Dunkin Donuts,5650 W Fullerton Ave,773-385-6564,60639,41.9242783,-87.7681521,Belmont Central
527,Dunkin Donuts,2565 W Fullerton Ave,773-384-2565,60647,41.9244791,-87.6924332,Logan Square
528,Dunkin Donuts,6970 N Clark St,773-508-0433,60626,42.0085748,-87.6743326,Rogers Park
529,Dunkin Donuts,1331 W Fullerton Ave,773-472-9801,60614,41.9249353,-87.6614645,Lincoln Park
530,Dunkin Donuts,5615 S Harlem Ave,773-586-6460,60638,41.7896654,-87.80105809999999,Garfield Ridge
